Phone timestamp;RR-interval [ms]
2024-09-16T19:22:25.916;353
2024-09-16T19:22:26.269;1407
2024-09-16T19:22:27.676;1076
2024-09-16T19:22:28.752;355
2024-09-16T19:22:29.107;352
2024-09-16T19:22:29.459;356
2024-09-16T19:22:29.815;584
2024-09-16T19:22:30.399;1169
2024-09-16T19:22:31.568;353
2024-09-16T19:22:31.921;698
2024-09-16T19:22:32.619;350
2024-09-16T19:22:32.969;346
2024-09-16T19:22:33.315;352
2024-09-16T19:22:33.667;349
2024-09-16T19:22:34.016;1392
2024-09-16T19:22:35.408;703
2024-09-16T19:22:36.111;703
2024-09-16T19:22:36.814;344
2024-09-16T19:22:37.158;2223
2024-09-16T19:22:35.086;711
2024-09-16T19:22:35.797;536
2024-09-16T19:22:36.333;353
2024-09-16T19:22:36.686;340
2024-09-16T19:22:37.026;341
2024-09-16T19:22:37.367;342
2024-09-16T19:22:37.709;343
2024-09-16T19:22:38.052;341
2024-09-16T19:22:38.393;490
2024-09-16T19:22:38.883;654
2024-09-16T19:22:39.537;572
2024-09-16T19:22:40.109;352
2024-09-16T19:22:40.461;337
2024-09-16T19:22:40.798;345
2024-09-16T19:22:41.143;339
2024-09-16T19:22:41.482;338
2024-09-16T19:22:41.820;340
2024-09-16T19:22:42.160;333
2024-09-16T19:22:42.493;345
2024-09-16T19:22:42.838;339
2024-09-16T19:22:43.177;462
2024-09-16T19:22:43.639;561
2024-09-16T19:22:44.200;606
2024-09-16T19:22:44.806;410
2024-09-16T19:22:45.216;339
2024-09-16T19:22:45.555;682
2024-09-16T19:22:46.237;342
2024-09-16T19:22:46.579;339
2024-09-16T19:22:46.918;340
2024-09-16T19:22:47.258;338
2024-09-16T19:22:47.596;338
2024-09-16T19:22:47.934;335
2024-09-16T19:22:48.269;336
2024-09-16T19:22:48.605;346
2024-09-16T19:22:48.951;341
2024-09-16T19:22:49.292;339
2024-09-16T19:22:49.631;346
2024-09-16T19:22:49.977;343
2024-09-16T19:22:50.320;690
2024-09-16T19:22:51.010;347
2024-09-16T19:22:51.357;348
2024-09-16T19:22:51.705;350
2024-09-16T19:22:52.055;350
2024-09-16T19:22:52.405;352
2024-09-16T19:22:52.757;352
2024-09-16T19:22:53.109;354
2024-09-16T19:22:53.463;354
2024-09-16T19:22:53.817;356
2024-09-16T19:22:54.173;355
2024-09-16T19:22:54.528;358
2024-09-16T19:22:54.886;357
2024-09-16T19:22:55.243;359
2024-09-16T19:22:55.602;359
2024-09-16T19:22:55.961;359
2024-09-16T19:22:56.320;358
2024-09-16T19:22:56.678;360
2024-09-16T19:22:57.038;360
2024-09-16T19:22:57.398;360
2024-09-16T19:22:57.758;362
2024-09-16T19:22:58.120;360
